feature1,feature2,feature4,feature5,feature6,feature7,feature12,feature14,feature16,feature17,feature20,feature23,feature24,feature26,feature28,feature33,feature36,feature38,feature40,feature44,feature46,feature47,feature49,feature50,feature51,feature52,feature53,feature55,feature58,feature60,feature61,feature63,feature64,feature65,feature66,feature68,feature70,feature71,feature75,feature76,feature77,feature80,feature81,feature82,feature84,feature85,feature88,feature89,feature91,feature92,feature93,feature94,feature97,feature101,feature103,feature104,feature105,feature107,feature110,feature111,feature112,feature117,feature119,label
-1.2400082,0.090394415,0.36070263,-0.72036797,0.39419004,1.0948876,-0.59542614,-0.8364366,-0.20153916,0.5915559,-0.35475904,0.55995804,-0.8948804,0.9495245,0.02850143,-0.72086036,-0.70895284,-1.0384333,-1.0463932,-0.38803023,0.6021939,-0.6223027,0.30830216,0.5864127,-0.09778521,0.25196564,0.11346714,0.14387614,-0.65849644,-0.10135552,0.5086198,-0.5299456,-0.30840054,0.23460293,0.12463666,-0.32057077,-0.12573995,0.35767186,0.13232659,0.10607763,0.7370853,0.86175305,-0.31602663,0.104610346,0.5671953,-0.3403841,0.10763937,0.729091,0.6595145,-0.15647334,-0.33770576,0.017960941,-0.38774127,0.8449943,-0.071301326,0.39260542,-0.43237236,0.83622235,0.46837437,0.097894765,0.93997943,0.72901887,-0.9915055,1
-0.94518185,-0.8187566,0.11167139,-0.8438839,-0.74524057,1.0078211,0.08442127,-0.9851874,-0.3516733,1.1612298,0.55960876,-0.6926734,-0.81135994,1.0483977,1.1429274,-0.32429028,-0.4810134,-0.87512565,-0.07353851,0.009030026,-0.16546139,-0.30564958,-0.60782695,0.884866,-0.20698139,-0.77784944,-1.0726569,1.3975747,0.31418964,-1.0806576,-0.4618475,-0.37169537,-1.000853,0.89228266,-0.58409274,0.44309813,-0.7722851,-0.8375182,1.2578428,0.89886075,-0.5888682,0.10866302,0.057404917,0.5964031,-0.42020988,0.60531014,-0.8496973,-0.6615664,-0.36857367,0.54882234,0.71169215,-1.0459341,-0.9804796,-0.099193625,0.8245205,1.1394283,-1.0078237,0.9602554,0.15165144,0.9999778,1.0035453,0.28960487,-0.566747,0
-1.0853072,-0.2603196,-0.029697722,-0.8785084,0.08606131,1.1385573,0.000591859,-0.6979204,-0.26456878,0.90909326,-0.18936902,0.062886246,-0.86751395,0.6000524,0.33448663,-0.2902172,-0.35391438,-0.955457,-0.62632823,0.0383246,0.06366713,-0.35498467,-0.17313181,0.25229606,-0.044028774,-0.01628253,-0.10700347,0.52324647,-0.29485774,-0.515123,-0.12889609,-0.675522,-0.21672828,0.82081145,0.31539676,-0.1152973,-0.40604955,-0.41912058,0.5906983,-0.013215007,0.11791467,0.71806073,0.06590068,0.134104,0.23139189,0.09949413,0.095160425,0.1706604,0.077541806,-0.23904718,-0.13011104,-0.18195565,-0.3605558,0.34335124,-0.010443722,1.1309477,-0.21360162,0.7671259,0.7942587,0.24303697,1.2473474,0.54559475,-0.97368675,0
0.003201668,-0.94684494,0.31453505,-0.239884,-0.49427268,0.42266718,0.54730207,-0.74008304,-0.32446226,0.2590721,1.1763676,-0.851064,-0.31804013,0.28201687,0.72147316,-0.64316,-0.38900334,-0.33085647,0.5965765,-0.4185318,-0.8101946,0.013069381,-0.8579894,1.0954622,-0.52640766,-1.1400903,-1.1655704,1.2672913,0.6114552,-1.2781806,-0.4610446,0.3998716,-1.0103443,-0.20205079,-1.0269331,0.3454219,-0.49244455,-0.29677752,0.9493069,0.76959896,-1.0109191,-0.5982986,0.32846653,0.26202795,-0.74378574,0.52841014,-1.1204636,-0.84118533,-0.5985304,0.97058,0.8482646,-0.9110577,-1.3612369,-0.38899574,1.4050673,0.6209588,-0.78556937,0.45155632,-0.6278539,1.3132647,0.14593042,-0.56616396,-0.21158896,0
0.5359179,0.2817571,-1.2864616,0.8829526,-1.717806,-0.9334159,1.5101471,0.71016765,1.191029,0.15663579,0.84769464,-1.4858638,0.48467615,-0.7055658,0.9579705,1.2585278,1.3530988,1.149253,1.0121711,1.2836198,-1.1621219,1.4781659,-1.3049836,-0.3036214,0.986801,-1.1630739,-1.1033694,0.2568278,1.5613701,-0.16612922,-1.7029489,0.332319,0.68511647,0.2723864,-0.73664564,1.5695013,-0.67332876,-1.2866294,0.58208185,0.8941008,-1.4208115,-1.6413656,1.4627733,-1.2951545,-1.5581747,1.2461493,0.39496422,-1.3056962,-1.4883735,0.9348268,1.4977274,0.9943438,0.23503943,-1.4590367,0.3566061,0.22839518,1.1011382,-0.22943437,-0.43144265,0.18049051,-0.50318503,-0.8377257,0.5103169,0
-0.4499517,-0.35609943,0.045898143,-0.38925743,-0.36580786,0.4431017,-0.15175036,-0.2408484,-0.2976179,0.2525564,0.4696105,-0.43545377,-0.29966074,0.70920527,0.33039433,-0.34809685,-0.42201537,-0.7090404,-0.22175947,-0.035562325,0.052594427,-0.19703203,0.20064712,0.71837926,-0.14572746,-0.06533341,-0.14048325,0.714103,0.2762266,-0.111156635,-0.1968018,-0.005923864,-0.56449986,0.41236657,-0.56715065,0.013184729,-0.009939598,-0.1735196,0.07396333,0.23943229,-0.3483362,-0.22723493,-0.17181908,0.7077294,-0.09116106,0.043903414,-0.66786057,-0.12810299,0.1625643,0.06489132,0.048219375,-0.51457655,-0.40221542,0.29791024,0.42230266,0.22074237,-0.6480122,0.20977697,-0.11560366,0.43976328,0.45109224,0.030646224,-0.2593673,0
0.047743585,0.75229067,-0.46177295,0.25752187,0.3088714,-0.44471493,-0.039146725,0.27049723,0.48786542,-0.5242518,-0.23770384,0.5318593,-0.038405444,-0.86894405,-0.98914754,0.6027165,0.4480409,0.07157156,-0.11123351,0.9443365,0.41218257,0.47209942,0.4284546,-0.5227156,0.8797027,0.8004023,0.65445834,-0.7345018,-0.17373554,0.65273523,-0.06466919,0.007775118,0.7502639,0.2446093,0.5321646,-0.18425013,0.69779104,0.19512519,-0.6166359,-0.7394303,0.11367587,-0.29214683,-0.041721337,-0.09632327,0.1736505,-0.58410406,0.60013217,0.34632012,0.42996994,-0.35426435,-0.5076845,0.7713675,0.6751843,0.12097737,-0.4167415,-0.4754193,0.6966004,-0.5940595,-0.17480522,-0.8804136,-0.31322107,0.101655826,0.017054403,2
0.035396338,-1.207619,0.93369967,-0.43469554,0.047451932,-0.035744987,-0.09763572,-0.47377822,-1.0148029,-0.19046268,1.2759672,-0.29536787,-0.047782425,0.52431756,0.5937951,-0.95689696,-0.9442152,-0.510129,0.43781003,-0.69362867,-0.31970653,-0.51305455,-0.12940407,1.3415909,-0.8601504,-0.54842335,-0.43305326,1.1340859,0.42052576,-0.79156095,0.003430023,1.0103045,-1.1203374,-0.8593781,-1.1124797,-0.56150466,-0.06294502,0.40598312,0.3163775,0.30502585,-0.52061015,-0.3692052,-0.059401654,1.4141691,-0.45722023,-0.3363745,-1.3273054,-0.65519685,-0.14118887,0.65199345,0.16317187,-1.1854105,-1.4711967,-0.20450974,1.3583533,0.012308977,-0.94667685,0.09400195,-0.99789345,0.97353256,-0.37863562,-0.85568845,0.25930247,3
-0.2148132,1.2722932,-0.18211332,0.24519788,1.0517921,0.073863484,-0.36340293,0.67366594,0.7736506,-0.43028373,-1.1629453,1.1576393,0.012586831,-0.5389544,-1.1740432,0.5994334,-0.16521978,-0.25971702,-1.0243094,1.1262109,1.0517251,0.13032167,0.74424636,-0.9629987,1.0840814,1.3572551,1.4929574,-1.533139,-0.9435649,0.9576626,0.41175506,0.089133,1.385438,0.004170785,0.92785436,-0.89042586,1.4233329,0.6079204,-1.1663244,-1.1935065,1.106578,0.85689646,-0.5038292,-0.40548304,1.1116129,-1.2150888,1.4037822,1.2231088,0.86876094,-1.2830335,-1.0632412,0.8924907,1.1174835,0.78076077,-1.2606459,-0.26972866,0.7747981,-0.23503745,0.9833655,-1.4690611,0.12549438,0.74456304,-0.29513633,2
0.59100723,-1.3859607,-0.36056912,0.4782081,-1.2860657,-0.7875702,1.6080354,0.20534913,0.0375677,-0.1517224,1.8162199,-1.7450832,0.7365457,-0.43768024,1.5684505,-0.052425545,0.7804545,1.1455153,2.151134,-0.07192022,-2.1573305,0.8660596,-1.7234303,1.0027196,-0.468655,-2.1004696,-2.076949,1.4309404,1.9563335,-1.627152,-1.6183069,1.299611,-0.45656204,-0.70002955,-1.938377,0.95173323,-1.4919629,-0.7855053,1.3074094,1.2487924,-1.7629689,-1.6702536,1.784837,-0.47583896,-1.8967241,1.2156851,-1.128347,-1.8969382,-1.7954705,1.922397,1.89689,-0.1560207,-1.6065937,-1.9663663,1.9436195,0.47311896,0.49202597,0.07450758,-1.4240661,1.4025831,-0.47800204,-1.5977893,0.8171468,0
-0.5669195,-0.15982899,-0.49585083,-0.09396886,-1.0435946,0.36161262,0.5791687,-0.49165887,0.5153007,0.8465813,0.47645032,-0.86837727,-0.6957007,0.48488337,0.7719513,0.2722212,0.049384966,-0.06596021,0.15271181,0.4524649,-0.44303668,0.29006577,-0.39442265,0.38660863,0.4588843,-0.51215667,-1.0642118,0.9323445,0.6947775,-0.6004857,-0.73385596,-0.637271,-0.3053472,0.90688634,-0.40534863,0.5908694,-0.8464954,-1.2922156,0.87473583,1.2748402,-0.58046556,-0.40840515,0.54515785,0.08601326,-0.72490007,1.1291116,-0.3499323,-0.6160817,-0.7288302,0.48942354,0.9322137,0.003985398,-0.38677096,-0.33583516,0.38546917,0.9245399,-0.12969622,0.30589473,0.25738668,0.61341715,0.9214913,-0.16492929,-0.29418707,0
0.042418104,0.74865824,0.26662007,0.1378392,0.7418101,-0.1938335,-0.49271297,0.41922924,-0.06723691,-0.6232674,-0.5475864,0.80269784,0.12884054,-0.17258771,-0.94992554,0.23265946,-0.009463194,-0.06078861,-0.4954922,0.3517658,0.6502034,-0.06256507,0.65361696,-0.25369257,0.5266733,0.73379153,0.8467165,-0.6704877,-0.39000174,0.94566995,0.5429994,0.38647658,0.535407,-0.386966,0.14843805,-0.38141212,0.86843514,0.93276834,-0.9876472,-1.068018,0.72454447,0.16457956,-0.5845489,-0.2646479,0.6472182,-0.9333947,0.7214667,0.58619493,0.7381608,-0.6843864,-0.59863555,0.18870093,0.5935416,0.4014984,-0.081377916,-0.5730494,0.51278925,-0.44935745,0.18884659,-0.8436763,-0.45695692,0.028345885,0.22829722,1
-1.4315782,-0.51048017,1.6818175,-1.3695112,1.5681595,1.6448932,-1.6230251,-1.3260217,-1.4148593,0.34333983,-0.3815916,1.4619561,-1.0488973,1.8564264,-0.577143,-1.6503899,-1.9886028,-1.93568,-1.586251,-1.3384674,1.2161968,-1.7904071,1.4239291,1.4285023,-1.0537384,0.93743485,0.85313123,0.36253986,-1.4683561,-0.16940221,1.663109,-0.20373742,-1.0485423,-0.37474114,0.3325205,-1.4941357,0.61233217,1.337081,-0.50101846,-0.5229318,1.2970066,1.6778656,-1.540565,1.4533664,1.4339924,-1.2682133,-0.694027,1.2624716,1.6004928,-0.61985147,-1.3258212,-1.2187378,-0.8353498,1.8237139,0.36470664,0.15446688,-1.4865212,0.84626955,0.51363367,0.37778115,0.7712951,0.7716956,-1.0155476,3
0.66610456,1.4202716,-0.9118724,1.1023165,0.09046311,-1.0785367,0.5140265,1.7125949,1.0043867,-1.4264886,-0.44168705,0.28762376,1.0207689,-1.2946274,-0.80963933,1.3201973,0.82171,1.0302036,-0.029879652,1.4043062,0.32598284,0.9590639,0.003189486,-1.2751809,1.3375716,0.39591816,0.90946335,-1.4868673,0.37530848,1.4882758,-0.42138496,0.6832304,1.8091036,-0.4248528,-0.20436962,-0.2350839,1.0102198,0.70019186,-1.2208129,-1.1916641,0.63073987,-0.5132703,0.53680986,-1.1167983,0.11602021,-0.7337453,1.636781,0.5295595,0.31312862,-0.79778093,-0.057773773,1.4589757,1.1476767,-0.2899693,-0.9438088,-0.7395356,1.7584742,-1.1812227,0.005122903,-1.7080537,-0.7629883,-0.3805278,0.69921166,1
-0.41689306,-0.4546028,0.68601656,-0.5733743,0.996962,0.29755798,-0.87913066,-0.27397493,-0.74478644,-0.15916231,-0.0761237,0.7898267,-0.17488317,0.65404814,-0.5123023,-0.647034,-0.94789296,-0.9221003,-0.5260231,-0.65993136,0.41143996,-0.9592959,0.58198255,0.531299,-0.6864016,0.43586347,0.6852757,0.04787988,-0.4368175,-0.24506737,0.7498912,0.28060558,-0.102661595,-0.5984457,-0.109273896,-1.0806643,0.49811515,0.9514875,-0.39933628,-0.7444264,0.61118907,0.6352178,-0.80764085,0.8579159,0.7157675,-1.0992407,-0.5025943,0.48710603,0.93935096,-0.54369897,-0.68825865,-0.86196727,-0.41567704,0.66859007,0.56233615,-0.34043676,-0.6985473,0.5063896,0.17772652,0.075146884,0.067775816,0.07238645,0.19879077,3
0.08143681,1.7335877,-0.42761236,0.40148222,0.96762544,-0.34968942,-0.6191245,0.8911671,0.75731194,-0.6439286,-1.3922776,1.3629993,0.03363492,-0.8617097,-1.6822866,1.0137769,0.119272694,-0.09716473,-1.0037305,1.152423,1.4282508,0.2914182,1.0494821,-1.1626747,1.5849866,1.7597579,1.6221015,-1.7505926,-0.90610975,1.5738573,0.50408584,0.1463646,1.6029428,0.03179583,1.1039486,-0.4874413,1.7102406,0.5622419,-1.7399812,-1.6666938,1.0577894,0.37036967,-0.93516886,-0.56838185,1.2273282,-1.3666095,1.6576208,1.2224978,1.1494291,-1.6558199,-1.0714947,1.1613756,1.75947,0.7913632,-1.2742944,-1.1409075,0.89919096,-0.6646882,0.74598795,-1.9289393,-0.52065986,0.8066081,0.1784807,2
-0.75745577,0.3063266,-0.85773367,-0.51693416,0.01682731,0.6085914,0.1451765,-0.17180528,0.5049584,0.29549512,-0.5745687,0.34277797,-0.9045228,0.09422887,-0.21075946,0.6313005,0.4653044,-0.28385982,-0.4435518,0.77750576,0.26627773,0.3787711,-0.22357063,-0.7095857,0.74021995,0.30752268,0.43438804,-0.15264586,-0.46123523,0.10739037,-0.37359005,-0.3603438,0.659601,0.74021065,0.58645,0.25068617,-0.18856896,-0.30093038,-0.057715613,-0.31784478,0.25064644,0.4997825,0.2178526,-0.6336236,0.30602708,0.20834535,0.8087378,0.39856908,0.15781961,-0.3984496,-0.123527005,0.85296345,0.79581183,0.1822784,-0.38586178,0.5744624,0.83025044,0.736452,0.7701599,-0.60859853,0.83593297,0.60535854,-1.1357703,2
-1.0162187,-0.9208268,-0.03754402,-0.7852755,-0.5252504,1.0539378,0.19363782,-0.8019737,-0.3378,0.7414534,0.42719507,-0.42381504,-0.87805736,0.8845316,1.0670768,-0.26992145,-0.33728322,-0.64152986,-0.021753365,-0.115706526,-0.52293074,-0.14430076,-0.816354,0.79258704,-0.39537418,-0.64806753,-0.5479212,1.3472264,0.15887697,-0.95331895,-0.3587576,-0.3651692,-0.617554,0.4633194,-0.36946896,0.3177686,-1.0151929,-0.6887074,0.7839169,0.4218069,-0.41553646,0.38950062,0.24286538,0.29867598,-0.30989644,0.528261,-0.49950305,-0.37659332,-0.36684218,0.41721877,0.5249133,-0.48552847,-0.6866456,-0.13060176,0.7910901,1.0631706,-0.18797405,1.0036064,0.1450902,0.7532133,0.90358704,0.09605832,-0.7904629,0
-0.6822645,-0.8468948,0.8764794,-1.2015541,0.7039411,0.8084859,-0.8403391,-1.2218078,-1.0867828,0.22994377,0.28217864,0.37087545,-0.9333208,0.9991421,-0.16086821,-1.1193,-0.9978829,-1.4599773,-0.47639132,-0.859539,0.49122703,-1.0648092,0.7596786,1.2545402,-0.7527313,0.4129397,0.08040564,0.87917614,-0.51918876,-0.5140725,0.5634091,-0.08347997,-1.1615709,0.19191104,-0.24252994,-0.586845,0.27607614,0.5260298,0.16357568,-0.1432526,0.07087274,0.4031565,-0.7745411,1.4091644,0.4582131,-0.61510324,-1.1181289,0.32367572,0.87547,-0.056274846,-0.5543077,-1.0922831,-0.8228924,0.9352789,0.8576823,0.30659008,-1.3047211,0.3941996,-0.09271381,0.7206076,0.37423193,0.4708416,-0.7880145,3
-0.14934132,-0.76577485,-0.8570896,-0.37569195,-1.5339726,0.1777767,1.0035471,-0.5459403,0.51510245,1.0978996,0.99514717,-1.4950606,-0.500785,0.2997941,1.2370297,0.29107812,0.6357156,-0.02853499,0.76446545,0.42848772,-0.9838148,0.5851481,-1.2302861,0.46050477,0.03476363,-1.1790342,-1.3544433,1.2281371,1.06435,-1.166781,-1.3152394,-0.42666945,-0.51425064,0.7663046,-0.8646578,1.3485357,-1.221033,-1.5088365,1.5048192,1.3318931,-1.4723217,-0.92306626,0.9188374,-0.18669175,-1.183455,1.2067287,-0.7027381,-1.267922,-1.0745618,1.0018024,1.182028,-0.11791276,-0.50063515,-0.9449919,0.92472184,0.90203524,-0.20845547,0.8916196,-0.32377753,0.86761546,0.54081994,-0.09820764,-0.17213362,0
-1.1687238,-1.1725934,2.2865188,-1.9686775,2.1137044,1.4941674,-2.4090598,-1.562052,-1.989934,0.23327501,-0.49205026,1.8591701,-1.0472965,1.9394779,-1.0628026,-2.0031862,-2.348005,-2.0813189,-1.3485031,-1.9402374,1.500967,-2.3292267,1.9317619,1.7112576,-1.5414785,1.2540095,1.1327937,0.65508527,-1.7449979,-0.560751,2.103322,-0.13304138,-1.4402374,-0.6714968,0.49391365,-2.0245013,0.70032644,1.6668999,-0.619764,-1.0494343,1.4194142,1.6653323,-1.9794652,2.1149864,1.7161014,-1.8205203,-1.2859977,1.2205954,1.9167666,-0.9222731,-1.8171393,-1.8004707,-0.99420613,1.9929632,0.94547474,-0.46181074,-2.071579,0.7951991,0.37898073,0.5549994,0.7292285,0.76628095,-0.66114146,3
-0.061928835,0.034092765,-0.20067,0.08487455,-0.710325,0.087344855,0.5064239,-0.05226107,0.2402496,0.122902006,0.59918547,-0.7923295,0.10045441,-0.055194434,0.4845616,0.35174125,0.36315358,0.16620536,0.40095627,0.34660587,-0.49240258,0.347517,-0.42834482,0.49934483,0.33707142,-0.52934766,-0.7416616,0.6170108,0.66734636,-0.24819848,-0.5714485,-0.004337882,-0.12605748,0.09245523,-0.5782318,0.56700563,-0.45978895,-0.39421764,0.60657746,0.5590896,-0.63275063,-0.6396423,0.4946785,-0.20723155,-0.60866094,0.50863457,-0.41336593,-0.7414326,-0.44757277,0.45748076,0.6588133,-0.23350634,-0.4166646,-0.60057944,0.66682667,0.250761,0.14896055,0.07704157,-0.35595122,0.34955457,0.025183419,-0.5147728,0.32995364,0
-0.80562335,0.18626605,-0.013422253,-0.7359812,0.5407018,0.6919598,-0.41049117,-0.44559392,0.09900427,0.3957919,-0.68605494,0.7756016,-0.8548559,0.37024912,-0.6913359,-0.27539518,-0.43158573,-0.689093,-0.84137106,0.08851778,0.4253767,-0.43413076,0.267746,-0.09789763,0.1633538,0.6151286,0.5338995,0.024059424,-0.7919489,-0.10100586,0.49585438,-0.49115777,0.1893907,0.5278908,0.50677574,-0.6041139,0.15228498,0.5286262,-0.17517185,-0.5272386,0.5756287,0.90465623,-0.41631165,-0.11834702,0.8636184,-0.43304014,0.28979698,0.7473966,0.81266487,-0.6538288,-0.734716,0.29903692,0.44829106,0.7156779,-0.075134456,0.21524847,0.048867095,0.9771649,0.92167205,-0.2713596,0.7295874,0.6226697,-0.715617,2
-0.6505672,-0.869024,1.068562,-0.86351156,0.3733731,0.88828385,-0.4325663,-0.94923544,-0.9498835,0.41678736,0.67116004,0.1003353,-0.44569558,1.2251285,0.3764845,-1.1416999,-0.99908733,-0.9528821,-0.23515768,-1.0364962,-0.07198519,-0.9250796,0.21270925,1.4325733,-0.8989911,-0.26572144,-0.47133705,0.97853935,-0.05473968,-0.66949505,0.5387563,0.19119467,-1.1845081,-0.5340425,-0.67087644,-0.3663663,-0.29911217,0.44365305,0.2541186,0.34647372,-0.10411805,0.3346846,-0.32239524,0.8057604,0.00563162,-0.32061157,-1.0515707,0.007271525,0.17122015,0.6050481,-0.054612804,-1.0870014,-1.3290571,0.3719248,1.0786049,0.22683309,-1.0643731,0.59195054,-0.4968148,1.0580695,0.3534503,-0.19539914,-0.38738137,3
-0.3013542,-0.64328283,0.44080627,-0.2858518,-0.06751329,0.34896788,-0.01715721,-0.32230288,-0.35674992,0.11997278,0.792164,-0.25905252,-0.14851892,0.44677642,0.5717944,-0.69324005,-0.6797581,-0.24111679,0.14824973,-0.38163233,-0.26652595,-0.41942593,-0.0638547,0.87735885,-0.45109466,-0.5364952,-0.69332093,0.7701403,0.33101243,-0.53751063,-0.12321823,0.50366575,-0.66407835,-0.45495433,-0.64436775,-0.090076216,-0.36143667,0.115236774,0.27121595,0.53556496,-0.18623282,-0.16763103,0.2407673,0.44117016,-0.26372817,0.045603316,-0.5603593,-0.41745397,-0.15984783,0.49147284,0.30690053,-0.7688807,-1.1603682,-0.15556246,0.75829786,0.29665443,-0.4685644,0.29025456,-0.4424767,0.80445886,0.14298199,-0.54500073,-0.08510179,0
-1.19894,-0.9871251,1.485447,-1.2978624,0.82832867,1.3299141,-1.1656225,-1.3813665,-1.4680244,0.44984674,0.36159503,0.75775516,-0.8234182,1.7047703,0.04781813,-1.583927,-1.6555307,-1.4684887,-0.7773013,-1.4915928,0.48874655,-1.5367999,0.8082351,1.7904764,-1.1975278,0.17214718,0.014486454,1.0186554,-0.74750686,-0.668229,1.104659,-0.11893832,-1.4054624,-0.46925816,-0.3328575,-1.0308392,-0.16069789,0.8236883,0.08081827,0.095633246,0.62118095,1.0080283,-0.8440588,1.2493695,0.5956224,-0.5771859,-1.0960593,0.4899763,0.7668096,0.16673817,-0.567674,-1.3287874,-1.354775,1.1004524,0.90242493,0.20697865,-1.3624474,0.874853,-0.20094264,1.038227,0.68461514,0.31142417,-0.7090003,3
-0.89935416,0.58501834,-0.49694037,-0.5441742,-0.15516667,0.77232397,0.016622126,-0.17099558,0.55088896,0.5228842,-0.8291905,0.033133768,-0.6015222,0.000251218,0.011883098,0.71542466,0.30549338,-0.17497417,-0.6913286,0.7999309,0.31061324,0.28064722,0.026964156,-0.4467715,0.89851916,0.38467684,0.18775585,-0.14578027,-0.41187674,0.2013692,-0.107076876,-0.75926995,0.62081367,0.9999996,0.8029708,0.43562797,-0.14139831,-0.6033583,-0.068663284,-0.19713275,0.11116224,0.46137804,0.005055372,-0.62802297,0.24650641,0.121436395,0.90654594,0.32967272,-0.003734724,-0.7166174,0.032947235,0.7932386,0.5923556,0.30173898,-0.40056303,0.41502142,0.45477813,0.34736374,0.9046139,-0.5209663,0.6651318,0.67696536,-0.7736235,0
-0.46635324,-0.36299005,0.2915304,-0.42478183,0.2877597,0.591962,-0.2466829,-0.57192487,-0.38197932,0.29650387,0.15142174,0.1697745,-0.21120897,0.35639232,0.038933758,-0.5382479,-0.39016682,-0.71506923,-0.23674914,-0.17809892,-0.08640047,-0.43335333,0.082393825,0.63007337,-0.28908414,0.009859289,-0.18928593,0.38275763,-0.052357532,-0.40253007,0.15302105,0.15312229,-0.48948908,0.06126491,-0.15583968,-0.31591073,-0.022933932,0.13795951,0.28655878,-0.10996715,-0.10345538,0.33175972,-0.12630771,0.40076178,0.030859409,-0.19461897,-0.7215903,0.016190162,0.13542382,0.020084258,-0.21196781,-0.69228595,-0.58884275,0.16096075,0.52877355,0.3535205,-0.51313114,0.4904251,0.14940926,0.46262467,0.37910068,0.1334095,-0.18365653,0
0.046398565,-1.0139916,-0.43327615,-0.09493486,-1.5459088,0.022015527,1.3133914,-0.54337317,0.3106329,0.6535664,1.4361833,-1.7336828,0.020606678,0.001943677,1.5094967,0.15516238,0.63949823,0.42340177,1.3885562,0.15970758,-1.7335694,0.53892297,-1.7641363,0.9664906,-0.20111203,-1.5405064,-1.974119,1.4790165,1.4398025,-1.5043058,-1.4303216,0.3648841,-0.64044183,0.12251877,-1.1769401,1.4872375,-1.3609579,-1.1880008,1.6541829,1.4291552,-1.9562523,-1.1076261,1.4039141,-0.39620656,-1.6333712,1.4865189,-1.1495072,-1.6645486,-1.8238784,1.6612403,1.7175679,-0.24378109,-1.1706482,-1.5526783,1.7445621,0.98617524,0.0899726,0.76186895,-0.5783451,1.4361535,-0.18315974,-0.68725693,0.22578765,0
0.7054807,0.43596187,-0.8284612,1.1464846,-1.0036465,-1.1550924,0.9839357,1.0551311,1.0718267,-0.4767588,0.7030813,-0.90193987,0.8939482,-1.0654126,0.21920744,1.0711621,0.9991339,1.0942799,0.88579744,1.1376206,-0.71331525,1.2280964,-0.71389765,-0.3273789,1.0965627,-0.52695,-0.5457926,-0.28840256,1.2749197,0.35239142,-1.3877591,0.92144126,0.82850176,-0.19232279,-0.4354327,0.9901076,0.22671808,-0.7073334,-0.18791875,0.23011184,-1.0404651,-1.5391716,1.018556,-0.8435465,-1.0819731,0.51479363,0.68479234,-0.8202405,-0.9798994,0.6007379,0.9537464,0.92912143,0.32364509,-1.051285,0.22614133,-0.4705774,1.0401767,-0.9050581,-0.6603009,-0.30861092,-0.9238181,-0.7094688,0.90404,0
-0.041634925,-0.38498574,-0.10787129,-0.16921501,-0.634864,0.07938281,0.5139853,-0.23697995,0.15779892,0.24565212,0.77514654,-0.88639283,0.060341142,0.26690608,0.6835652,-0.04963395,0.1164567,-0.15597062,0.4526924,0.3966674,-0.44422218,0.16475059,-0.41043234,0.72571963,0.041392222,-0.34184077,-0.8032692,0.7220067,0.6174123,-0.47173017,-0.5752631,0.14346452,-0.4004521,0.35138258,-0.817046,0.58588976,-0.15461588,-0.42706665,0.8165959,0.6764094,-0.84426975,-0.5570619,0.22016327,0.33220714,-0.56003505,0.35632256,-0.73689306,-0.74457675,-0.4540359,0.54770243,0.5581382,-0.51393545,-0.6575283,-0.3701138,0.8576643,0.44931677,-0.31866652,0.19005592,-0.35335633,0.50735253,-0.038518935,-0.058662396,0.27572942,0
-1.070007,0.45068434,-0.7966151,-0.50118256,-0.7795886,0.84176165,0.13929217,-0.12384582,0.8497358,1.1167082,-0.34867772,-0.36010566,-0.8192596,0.5272531,0.36417997,0.5368145,-0.062367294,-0.5149423,-0.60013014,0.82925475,0.27319616,0.2062021,-0.16861872,-0.44474462,0.8526758,0.055881906,-0.4114426,0.3577567,0.0917031,0.11125639,-0.51872045,-1.1554248,0.32027853,1.2450213,0.2222254,0.30867943,-0.32238594,-1.0985461,0.44506046,0.5033806,0.021901345,0.3038858,0.074255295,-0.14835146,0.028737336,0.5883734,0.31398937,0.010048307,-0.022848092,-0.65368533,0.27443948,0.19583037,0.4056454,0.17063272,-0.5655422,0.7922216,-0.085530095,0.6252277,0.9201352,-0.26607117,1.3218052,0.55093896,-0.6157445,2
